PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7874388E+00 1.9429053E+00 2.1193749E+00 2.3204100E+00 2.5502945E+00 2.8142025E+00 3.1184123E+00 3.4705775E+00 3.8800752E+00 4.3584516E+00 4.9200000E+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
 -1.9685190E-09 -1.7709755E-01  2.8461504E+00  6.7995349E+01 -6.2131133E+01  8.7718078E+00 -6.2130795E+01  6.7995686E+01  2.8460358E+00 -1.7709759E-01 -1.9686214E-09
  5.8602462E-09  1.2671048E-02  3.0236633E+00  6.7478743E+01 -6.1257864E+01  1.3503392E+01 -6.1257522E+01  6.7479084E+01  3.0235477E+00  1.2671023E-02  5.8603723E-09
 -1.5161518E-09  2.5859368E-01  3.2574362E+00  6.7027632E+01 -6.0337604E+01  1.9382075E+01 -6.0337257E+01  6.7027977E+01  3.2573195E+00  2.5859364E-01 -1.5160507E-09
  3.8422652E-09  5.7034186E-01  3.5571389E+00  6.6651572E+01 -5.9360561E+01  2.6648468E+01 -5.9360210E+01  6.6651922E+01  3.5570211E+00  5.7034183E-01  3.8422652E-09
  7.6075711E-09  9.5864610E-01  3.9334998E+00  6.6361134E+01 -5.8315872E+01  3.5586913E+01 -5.8315516E+01  6.6361489E+01  3.9333807E+00  9.5864600E-01  7.6075930E-09
 -1.2099568E-08  1.4353856E+00  4.3983964E+00  6.6168104E+01 -5.7191525E+01  4.6531423E+01 -5.7191164E+01  6.6168464E+01  4.3982761E+00  1.4353856E+00 -1.2099568E-08
  5.2247003E-08  2.0136881E+00  4.9649544E+00  6.6085442E+01 -5.5974278E+01  5.9872039E+01 -5.5973913E+01  6.6085807E+01  4.9648330E+00  2.0136881E+00  5.2247003E-08
  5.4709943E-09  2.7080433E+00  5.6476616E+00  6.6127513E+01 -5.4649476E+01  7.6061658E+01 -5.4649106E+01  6.6127882E+01  5.6475391E+00  2.7080432E+00  5.4709943E-09
  8.8114747E-09  3.5344257E+00  6.4624906E+00  6.6310114E+01 -5.3201009E+01  9.5623218E+01 -5.3200635E+01  6.6310488E+01  6.4623671E+00  3.5344257E+00  8.8114747E-09
  7.9194963E-09  4.5104287E+00  7.4270330E+00  6.6650702E+01 -5.1611108E+01  1.1915739E+02 -5.1610729E+01  6.6651081E+01  7.4269081E+00  4.5104285E+00  7.9195176E-09
 -4.0772700E-08  5.6554095E+00  8.5606437E+00  6.7168473E+01 -4.9860297E+01  1.4735067E+02 -4.9859915E+01  6.7168857E+01  8.5605177E+00  5.6554094E+00 -4.0772691E-08
  1.6092829E-08  6.9907198E+00  9.8846727E+00  6.7884616E+01 -4.7927030E+01  1.8098398E+02 -4.7926642E+01  6.7885003E+01  9.8845458E+00  6.9907198E+00  1.6092833E-08
 -4.5108292E-09 -1.6770927E-01  2.7440944E+00  6.0496880E+01 -5.4815933E+01  8.4243298E+00 -5.4815566E+01  6.0497245E+01  2.7439719E+00 -1.6770923E-01 -4.5105653E-09
 -1.3130023E-08  1.5638252E-02  2.9156566E+00  6.0053981E+01 -5.4028533E+01  1.3002246E+01 -5.4028161E+01  6.0054351E+01  2.9155328E+00  1.5638300E-02 -1.3130053E-08
  7.1350937E-09  2.5279723E-01  3.1411184E+00  5.9673120E+01 -5.3195384E+01  1.8683315E+01 -5.3195008E+01  5.9673496E+01  3.1409936E+00  2.5279730E-01  7.1351196E-09
