PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7874388E+00 1.9429053E+00 2.1193749E+00 2.3204100E+00 2.5502945E+00 2.8142025E+00 3.1184123E+00 3.4705775E+00 3.8800752E+00 4.3584516E+00 4.9200000E+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
 -6.4666503E-09 -2.0859096E-02  3.1491742E+00  2.2123302E-01  3.2999917E+00  4.4868339E+01  3.3001429E+00  2.2138689E-01  3.1490953E+00 -2.0859093E-02 -6.4662253E-09
 -3.3093008E-09  6.1650912E-01  3.7693767E+00  8.7528618E-01  3.9100896E+00  4.7610383E+01  3.9102440E+00  8.7544315E-01  3.7692973E+00  6.1650943E-01 -3.3088749E-09
  1.2504262E-08  1.3185252E+00  4.4545410E+00  1.5936154E+00  4.5853923E+00  5.0790245E+01  4.5855492E+00  1.5937754E+00  4.4544607E+00  1.3185257E+00  1.2504380E-08
 -4.0498220E-09  2.0904841E+00  5.2099454E+00  2.3815296E+00  5.3311689E+00  5.4610483E+01  5.3313290E+00  2.3816929E+00  5.2098647E+00  2.0904850E+00 -4.0495980E-09
 -4.4122994E-09  2.9383599E+00  6.0415487E+00  3.2450169E+00  6.1533694E+00  5.9322384E+01  6.1535326E+00  3.2451831E+00  6.0414673E+00  2.9383612E+00 -4.4127275E-09
 -6.2079199E-09  3.8690732E+00  6.9562569E+00  4.1910101E+00  7.0588912E+00  6.5233596E+01  7.0590572E+00  4.1911794E+00  6.9561747E+00  3.8690748E+00 -6.2081323E-09
 -2.1530589E-08  4.8905810E+00  7.9620128E+00  5.2274785E+00  8.0556695E+00  7.2711200E+01  8.0558384E+00  5.2276509E+00  7.9619300E+00  4.8905826E+00 -2.1530811E-08
 -2.8926199E-08  6.0116058E+00  9.0675265E+00  6.3631570E+00  9.1524064E+00  8.2186959E+01  9.1525783E+00  6.3633325E+00  9.0674429E+00  6.0116078E+00 -2.8925729E-08
 -8.0145252E-09  7.2437322E+00  1.0284370E+01  7.6096405E+00  1.0360667E+01  9.4173390E+01  1.0360842E+01  7.6098191E+00  1.0284286E+01  7.2437344E+00 -8.0152124E-09
 -2.8750108E-10  8.5969006E+00  1.1622471E+01  8.9768805E+00  1.1690372E+01  1.0924621E+02  1.1690551E+01  8.9770623E+00  1.1622387E+01  8.5969029E+00 -2.8692623E-10
 -3.3264295E-10  1.0088063E+01  1.3098774E+01  1.0481839E+01  1.3158459E+01  1.2808173E+02  1.3158639E+01  1.0482024E+01  1.3098688E+01  1.0088065E+01 -3.3167175E-10
 -2.6782626E-08  1.1727949E+01  1.4723993E+01  1.2135254E+01  1.4775638E+01  1.5145138E+02  1.4775820E+01  1.2135442E+01  1.4723907E+01  1.1727950E+01 -2.6783493E-08
  1.1488620E-09 -2.1051758E-02  3.0022030E+00  4.0393091E-01  3.0407389E+00  4.2279862E+01  3.0409046E+00  4.0409971E-01  3.0021189E+00 -2.1051760E-02  1.1489931E-09
  4.4722506E-09  5.8311482E-01  3.5901366E+00  1.0223784E+00  3.6201060E+00  4.4908547E+01  3.6202751E+00  1.0225506E+00  3.5900517E+00  5.8311516E-01  4.4718722E-09
  4.2879609E-09  1.2482338E+00  4.2393190E+00  1.7014420E+00  4.2609460E+00  4.7974617E+01  4.2611181E+00  1.7016175E+00  4.2392335E+00  1.2482345E+00  4.2876233E-09
  2.4703847E-08  1.9792626E+00  4.9546918E+00  2.4460931E+00  4.9681902E+00  5.1675528E+01  4.9683658E+00  2.4462721E+00  4.9546057E+00  1.9792636E+00  2.4703560E-08
  1.6918355E-08  2.7818100E+00  5.7418494E+00  3.2619524E+00  5.7474252E+00  5.6254851E+01  5.7476040E+00  3.2621349E+00  5.7417626E+00  2.7818113E+00  1.6918438E-08
  9.4966825E-09  3.6623789E+00  6.6072808E+00  4.1555346E+00  6.6051327E+00  6.2008859E+01  6.6053147E+00  4.1557204E+00  6.6071932E+00  3.6623805E+00  9.4958349E-09
 -1.6146392E-08  4.6284498E+00  7.5584530E+00  5.1343309E+00  7.5487722E+00  6.9289302E+01  7.5489575E+00  5.1345202E+00  7.5583648E+00  4.6284517E+00 -1.6146139E-08
  4.2192072E-09  5.6882616E+00  8.6035934E+00  6.2065907E+00  8.5865641E+00  7.8509674E+01  8.5867524E+00  6.2067833E+00  8.6035044E+00  5.6882639E+00  4.2192099E-09
  4.1085517E-08  6.8526098E+00  9.7534851E+00  7.3831192E+00  9.7292849E+00  9.0153323E+01  9.7294764E+00  7.3833153E+00  9.7533954E+00  6.8526123E+00  4.1085325E-08
 -5.0676328E-09  8.1310215E+00  1.1017645E+01  8.6734531E+00  1.0986445E+01  1.0477288E+02  1.0986640E+01  8.6736525E+00  1.1017554E+01  8.1310241E+00 -5.0672221E-09
 -4.5017873E-08  9.5390912E+00  1.2411656E+01  1.0093196E+01  1.2373623E+01  1.2299523E+02  1.2373820E+01  1.0093399E+01  1.2411565E+01  9.5390940E+00 -4.5018359E-08
  6.5811253E-09  1.1087393E+01  1.3946084E+01  1.1652930E+01  1.3901378E+01  1.4556479E+02  1.3901579E+01  1.1653136E+01  1.3945993E+01  1.1087397E+01  6.5818833E-09
 -4.5360139E-09 -2.1112493E-02  2.8636471E+00  5.6616569E-01  2.8022509E+00  3.9851384E+01  2.8024321E+00  5.6635050E-01  2.8635573E+00 -2.1112500E-02 -4.5359781E-09
 -2.2813417E-09  5.5159791E-01  3.4209948E+00  1.1507986E+00  3.3525986E+00  4.2373294E+01  3.3527833E+00  1.1509870E+00  3.4209043E+00  5.5159831E-01 -2.2812213E-09
  3.1206261E-09  1.1817579E+00  4.0360713E+00  1.7925858E+00  3.9608739E+00  4.5331415E+01  3.9610622E+00  1.7927780E+00  4.0359801E+00  1.1817587E+00  3.1207498E-09
 -1.3931674E-08  1.8740083E+00  4.7135032E+00  2.4961784E+00  4.6316964E+00  4.8918018E+01  4.6318884E+00  2.4963743E+00  4.7134114E+00  1.8740094E+00 -1.3931386E-08
  2.1382668E-08  2.6336147E+00  5.4585424E+00  3.2668519E+00  5.3703108E+00  5.3368919E+01  5.3705062E+00  3.2670516E+00  5.4584497E+00  2.6336161E+00  2.1382627E-08
 -1.8723860E-09  3.4666868E+00  6.2772856E+00  4.1107265E+00  6.1828068E+00  5.8969142E+01  6.1830058E+00  4.1109301E+00  6.2771923E+00  3.4666887E+00 -1.8721143E-09
 -2.4817622E-09  4.3802557E+00  7.1767516E+00  5.0348429E+00  7.0761968E+00  6.6055415E+01  7.0763992E+00  5.0350501E+00  7.1766573E+00  4.3802579E+00 -2.4818429E-09
  1.4185883E-08  5.3821007E+00  8.1647076E+00  6.0469893E+00  8.0582420E+00  7.5023229E+01  8.0584479E+00  6.0472003E+00  8.1646125E+00  5.3821031E+00  1.4185798E-08
 -4.3035376E-08  6.4822792E+00  9.2512002E+00  7.1572315E+00  9.1389827E+00  8.6328238E+01  9.1391924E+00  7.1574466E+00  9.2511045E+00  6.4822819E+00 -4.3034052E-08
  1.7388163E-08  7.6899114E+00  1.0445340E+01  8.3746991E+00  1.0327524E+01  1.0049980E+02  1.0327737E+01  8.3749177E+00  1.0445243E+01  7.6899144E+00  1.7388626E-08
 -3.0847348E-08  9.0193387E+00  1.1761457E+01  9.7137399E+00  1.1638191E+01  1.1811904E+02  1.1638408E+01  9.7139624E+00  1.1761359E+01  9.0193421E+00 -3.0847954E-08
