PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7874388E+00 1.9429053E+00 2.1193749E+00 2.3204100E+00 2.5502945E+00 2.8142025E+00 3.1184123E+00 3.4705775E+00 3.8800752E+00 4.3584516E+00 4.9200000E+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
 -4.8803122E-10  1.7398565E-02  2.8494519E+00 -9.7698107E-01  4.6936297E+00  4.0455259E+01  4.6937798E+00 -9.7682608E-01  2.8493923E+00  1.7398566E-02 -4.8760559E-10
  3.9146691E-09  6.2765978E-01  3.4446618E+00 -3.3724127E-01  5.2630425E+00  4.2838679E+01  5.2631958E+00 -3.3708305E-01  3.4446019E+00  6.2766010E-01  3.9142332E-09
  4.5530098E-09  1.3018560E+00  4.1040844E+00  3.6580123E-01  5.8972249E+00  4.5617475E+01  5.8973811E+00  3.6596277E-01  4.1040241E+00  1.3018566E+00  4.5537805E-09
 -1.7389932E-09  2.0452118E+00  4.8329296E+00  1.1373974E+00  6.6013629E+00  4.8992830E+01  6.6015224E+00  1.1375623E+00  4.8328691E+00  2.0452127E+00 -1.7391964E-09
 -1.5632099E-08  2.8636296E+00  5.6370863E+00  1.9834754E+00  7.3813222E+00  5.3214728E+01  7.3814846E+00  1.9836435E+00  5.6370254E+00  2.8636309E+00 -1.5632216E-08
  1.0664693E-09  3.7639577E+00  6.5233899E+00  2.9109069E+00  8.2439159E+00  5.8589586E+01  8.2440812E+00  2.9110781E+00  6.5233285E+00  3.7639593E+00  1.0663748E-09
 -2.1117934E-08  4.7540811E+00  7.4997129E+00  3.9275997E+00  9.1969959E+00  6.5483331E+01  9.1971641E+00  3.9277743E+00  7.4996511E+00  4.7540828E+00 -2.1117972E-08
 -2.4569912E-08  5.8426480E+00  8.5746922E+00  5.0422242E+00  1.0249179E+01  7.4326625E+01  1.0249350E+01  5.0424020E+00  8.5746300E+00  5.8426500E+00 -2.4570165E-08
 -4.4993853E-09  7.0411737E+00  9.7598322E+00  6.2663155E+00  1.1411951E+01  8.5630972E+01  1.1412126E+01  6.2664965E+00  9.7597695E+00  7.0411759E+00 -4.4997500E-09
 -1.1435607E-08  8.3595196E+00  1.1064984E+01  7.6097554E+00  1.2695145E+01  9.9971153E+01  1.2695323E+01  7.6099396E+00  1.1064921E+01  8.3595219E+00 -1.1435432E-08
  7.0144994E-09  9.8145734E+00  1.2507026E+01  9.0894495E+00  1.4115624E+01  1.1802253E+02  1.4115804E+01  9.0896375E+00  1.2506962E+01  9.8145759E+00  7.0141394E-09
 -3.1785786E-08  1.1416979E+01  1.4096592E+01  1.0716059E+01  1.5684005E+01  1.4055583E+02  1.5684188E+01  1.0716250E+01  1.4096528E+01  1.1416981E+01 -3.1787166E-08
 -7.1411045E-09  1.5621399E-02  2.7188492E+00 -6.7146096E-01  4.3007278E+00  3.8151030E+01  4.3008934E+00 -6.7128976E-01  2.7187867E+00  1.5621397E-02 -7.1411253E-09
  4.1917406E-10  5.9485843E-01  3.2838722E+00 -6.6575992E-02  4.8431227E+00  4.0445880E+01  4.8432918E+00 -6.6401168E-02  3.2838092E+00  5.9485877E-01  4.1908978E-10
